source_db,old_paper_id,old_title,new_paper_id
db2,471,Demonstration of the AVANTI Information System running the AVANTI Browser,44ad18e6-edc0-5613-955d-d7f194247339
db2,472,Demonstration of the AVANTI Browser,875d77cc-c717-5657-b4a6-764946ff962b
db2,473,Demonstration of the AVANTI browser,875d77cc-c717-5657-b4a6-764946ff962b
db2,474,Demonstration of the AVANTI Browser,875d77cc-c717-5657-b4a6-764946ff962b
db2,475,"Demonstration of the AVANTI Browser, the I-GET UIMS Tool, the USE-IT Tool, and the Unified User Interface Development Environment",3ae50554-a025-568f-8923-8198871f83b2
db2,476,Demonstration of the AVANTI Browser,c4bae65f-cc42-502a-a3ce-76f53767af48
db2,477,Demonstration of Adaptation of Services for Different users,4e39ba82-bc2d-5eee-b6f2-2f3b711c54a0
db2,478,Diversity in Large Information Spaces: User Interface Software in Technology Issues,41fc4012-9fe0-50d5-905a-8d1650892473
db2,479,"Proceedings of the 4th ERCIM Workshop on ""User Interfaces for All""",ab33e273-c3eb-57eb-89e1-07a62602f6c4
db2,480,"4th ERCIM Workshop on ""User Interfaces for All""",63aac615-3536-5dbd-aa38-49f0ab857425
db2,481,Interaction Design in Digital Libraries: Some critical issues,7c8e9da2-8525-57ef-9463-634ef9525491
db2,483,Πρόγραμμα HORIZON - Έργο ΕΣΤΙΑ: Καινοτομίες Τεχνολογιών Πληροφορικής στην Επαγγελματική Εκπαίδευση και Απασχόληση ΑΜΕΑ,0b1ada7f-63d6-5601-a67a-875175097c96
db2,484,Toward an Information Society for All: HCI challenges and R&D recommendations,41bbedd7-affa-52eb-8406-1789c97f6b1c
db2,485,Computational Environments for Human Factors Knowledge Management in HCI Design,2b12ffef-ebbf-5534-826d-ae0205c85235
db2,486,Managing Accessibility Guidelines during User Interface Design,fc312d4d-8980-51a0-a4b8-c51f2f65cbe2
db2,487,Connecting to the Information Society: A European Perspective,11711387-b3e5-54ab-9651-2a1d5319c733
db2,489,Distance Learning,a002714c-2dc8-5df3-a51b-a5e603e60d2b
db2,490,Multiple Metaphor Environments: issues for effective interaction design,b1a8aba2-9851-535e-8b7e-cb7cff671d61
db2,491,Direct Accessibility for People with Disabilities,37bfa389-693b-5faa-887f-a9bc6a907ec7
db2,493,Information Society and the Citizen,91e8bcca-4405-53f8-8fd1-d0ef678a5bab
db2,494,Vocational Training of Disabled People in Computer-based Working Environments,e05a034c-94a1-5314-af3f-354659025b3a
db2,495,4th ERCIM Workshop on User Interfaces for All,77b2725c-a16d-5cc8-b53a-98b1a0d413ee
db2,496,ERCIM DELOS - User Interfaces for All Joint Workshop,6ea03cb2-495c-5ab4-889e-8411f22cdf6c
db2,497,User Interaction in Digital Libraries: Copying with Diversity through Adaptation,5b4efeb2-7589-5f08-9cbe-28484805ebfd
db2,498,Universal Access in the Information Society,b80f0260-73cb-5b98-8518-3628d7a773f2
db2,500,Unified User Interfaces: From design to implementation,0a1cca33-84cd-5bd9-ab28-d9f954e01aaa
db2,501,Universal accessibility on the Web: Process-oriented design guidelines,1e01d549-4f2e-5d89-901a-0efc65bd4d5e
db2,502,Non-Visual Web browsing: Lessons learned from the AVANTI case study,04b84bc5-106f-5d96-b4bd-c34d96c4fe7e
db2,503,Non-visual Web browsing: Lessons learned from the ANANTI case study,2d163673-1d22-56f5-994d-d0b92fa58fdc
db2,504,A grammar-based approach for populating HCI design spacesl,58cee0fc-5981-57ff-ac36-0d67c19aa48d
db2,505,Embedding HCI guideline input to iterative user interface development,e187c23a-8a6f-5392-8dcd-c83293c193fc
db2,506,Universal Design in the Information Society: A utopia or a challenge?,a4531398-974d-5e5b-b965-8c96a6df271b
db2,507,Coping With Diversity In HCI: Techniques For Adaptable and Adaptive Interaction,88a63848-1b94-554d-a4ca-5299ae477f77
db2,508,Report of the Strategic Requirements Board,1c7a3ecd-2edd-5fb7-a3d8-d8012755b413
db2,509,Designing for Interaction Quality in Health Telematics,c4852e0f-b0ec-5790-b95e-9574ed6f3a72
db2,511,Universal Design in HCI,62f760de-9f7f-56a0-895b-73b57645b5e4
db2,513,Policy perspectives on Design for All,6a5f3280-46d4-567c-85ef-32406ff9591a
db2,514,Embedding HCI guideline input to iterative user interface development,e187c23a-8a6f-5392-8dcd-c83293c193fc
db2,515,Diversity in Large Information Spaces:User Interface Software and Technology Issues,8838a410-5f78-5a9f-a177-8254ab31ee83
db2,516,User Interactionin in Digital  Libraries: Coping with Diversity through Adaptation,7919be9a-b351-5a9b-8d45-07510bc77188
db2,517,Standardisation guidelines for the accessibility of Web-based applications and services by people with disabilities,04c8d0f1-c038-5cd3-a8f4-47042785c6fd
db2,518,Draft report on standardisation guidelines for the accessibility of Web-based applications and services by people with disabilities,2365b498-8f42-5a68-8cee-e7b9d3ae459a
db2,519,Report on data collection methods and data analysis,e3a05a1d-7f46-5593-88dc-59f800837635
db2,520,Accessing the Information Society,453e8042-c489-5d5e-b0ff-ecedff53ca36
db2,521,Persistent Ergonomic Knowledge Management in HCI Design,1a577f97-3366-51b1-83ef-7a2de1b65cd6
db2,523,Accessibility guidelines and scope of formative HCI design input: Contrasting two perspectives,38592d2e-a6ae-576c-8cc6-9fafba4769c9
db2,524,Evaluating adaptable and adaptive user interfaces: lessons learned from the development of the AVANTI Web browser,f47176bf-e4e5-5a34-ac5c-a9b077358ce6
db2,525,Universal Access & Distance Learning in the Information Age,16b93be4-089c-598d-8a70-2d6c8e5b21f0
db2,526,Designing for all in the Information Society: Challenges towards universal access in the information age,4453e5e1-5350-5585-bad7-4340a68c87a4
db2,527,Proceedings of the 5th ERCIM Workshop on User Interfaces for All,be685235-390a-5888-897d-c7c87cf50d26
db2,528,5th ERCIM Workshop on User Interfaces for All,81853ec3-c4de-56f8-80e1-a4cba0ef2906
db2,529,"Proceedings of the ERCIM WG UI4ALL  on ""Interactive Learning Environments for Children""",5247200a-d6c4-5a29-bf60-1a57a607cfc5
db2,530,"ERCIM WG UI4ALL one-day joint workshop with i3 Spring Days 2000 on ""Interactive Learning Environments for Children""",93c5fb92-4efa-5b43-9327-8bbee946df29
db2,531,Knowledge-based Interaction Design,aa6b0dca-1020-5ab3-af81-03e8ba274b67
db2,532,A model-based approach to the specification of computer-based communication aids,cd9198ef-f6e1-5cb3-9f63-3175c6fa4d46
db2,533,Adaptive techniques for Universal Access,ce75c195-5c4b-5ee1-88cf-5e1a6605f4b8
db2,534,Universal Access through Unified User Interfaces,db33b879-5712-5d91-a9b3-6abb02c829b1
db2,535,Web-Based Information Systems for People with Disabilities: THE EC AVANTI PROJECT,1ca5bf6e-4202-535c-9f7b-30d3eb5e758b
db2,536,Multiple Metaphor Environments: Architectural premises for continuous interactions,2784027d-7f73-5388-b98f-669f0034231a
db2,537,Designing the User Interface of an Interactive Learning Environment for Children,49792f13-8fea-5b09-ac98-f04b7ef28e89
db2,538,Children in the Information Society: addressing tomorrow's Unified Environments of Use.,a1ac4cf6-45ce-53f2-9327-815a48787eb3
db2,539,The GRAFIS Word processor for People with Disabilities,461665a5-6a54-5643-9bd7-5bdee402f9a5
db2,540,User Interfaces for All,6bec752a-4dbe-51cb-a124-c511ee5bd353
db2,541,"5th ERCIM Workshop on 'User Interfaces for All""",49c2a1b5-92b0-50f1-86b9-b3194dc5e56e
db2,542,Challenges towards Universal Access in the Information Age,9d0069bf-b2fb-5426-bc77-e6712c132102
db2,543,Adaptive Browsing: Supporting All Users on the Web,b7d23da5-f123-51a1-9a81-b193a6f13a03
db2,544,"Demonstration of the AVANTI Browser, Focusing on the employment of adaptability and adaptivity techniques for the provision of Universal accessibility",19fc1791-1ff8-553e-9786-5e5a4f0f4911
db2,545,Αναφορά στο πλάνο αξιολόγησης του συστήματος,56e514ee-4fdd-54ea-8923-8a86ace3c546
db2,546,Αναφορά στις απαιτήσεις του ενοποιημένου συστήματος πλοήγησης στον Παγκόσμιο Ιστό για τις διαφορετικές κατηγορίες χρηστών,cb017c9b-6421-50ed-93e6-e618fb60c6cc
db2,547,Αναφορά στις απαιτήσεις του ενοποιημένου συστήματος πλοήγησης στον Παγκόσμιο Ιστό για τις διαφορετικές κατηγορίες χρηστών,cb017c9b-6421-50ed-93e6-e618fb60c6cc
db2,548,"Report on the Third Meeting and Workshop of the International Scientific Forum ""Towards an Information Society for All""",57807e85-8eaf-5926-a73e-c63e8b5df2ae
db2,549,Sherlock: A Tool Towards Computer-Aided Usability Inspection,23e46450-95e8-50f5-ad9a-1ca9f914a2d1
db2,550,Designing for All in the information Society: Challenges Towards Usniversal Access in the Information Age,90cd6e94-d11a-5028-a5f0-ce78eb98dd64
db2,551,"Design for ""all"" in the Information Society",6165091e-f510-5ea4-81d0-6edebdf3a5ef
db2,553,Technological Challenges within an Information Society for All Citizens,c9b4b0f1-03b5-5e4a-9e84-ba8a65c72162
db2,554,"Summary Update on ""Universal Design in the Information Society""",4b0a1205-e9e7-580f-ae02-2ecc554f2077
db2,555,IS4ALL: A new Working Group promoting universal design in Information Society Technologies,3a5998d9-9df3-5d58-b0a5-f2b8232cb78f
db2,556,IS4ALL: A new Wprking Group promoting universal design in Information Society Technologies,d0749d8c-b44b-5ba6-9806-df4303a92d77
db2,557,Adaptive techniques for unversal access,33a9710f-9b31-5982-8b34-e822fbbd4d41
db2,558,Proceedings of the 6th ERCIM Workshop on User Interfaces for All,a41937bd-cf5e-57f8-b15b-6100595188bd
db2,559,Αναφορά στο σχεδιασμό και την ανάπτυξη πρωτοτύπων της ενοποιημένης διεπιφάνειας χρήσης του συστήματος,137800e2-a90d-554d-bdc5-e998f26233fb
db2,560,Αναφορά στο σχεδιασμό του λειτουργικού κορμού του συστήματος,dc62148b-6795-56a6-ac1c-20c8b0bf4d0e
db2,561,"6th ERCIM Workshop ""User Interfaces for All""",b39aaf80-0836-5061-afc2-9a04781c5af7
db2,563,Universally accessible Uis: The unified user interface development,ec45401a-3959-5054-b997-2a759d488c01
db2,564,An Accessible Word Processor for Disabled People,55bbf1a0-f279-5ab2-b19b-9891f86fe445
db2,565,Universal Access Issues in Open and Distance Learning.,65e1af06-4d6e-5033-ac5c-2a32f42be164
db2,566,From User Interfaces for All to an Information Society for ALL: challenges and opportunities,416b6cbc-7030-5b84-ad98-8f67610b7b42
db2,567,From Adaptations to User Interfaces for All,5d6cde23-3c0f-5a5f-aa9b-13e491b29d6c
db2,568,From User Interfaces for All to an Information Society for All: Recent achievements and future challenges,fd44cda8-dce6-5922-93bc-82f6e6827669
db2,569,Interactive learning Environment for Children,40266ad1-2548-5497-a63d-2bef5d543123
db2,570,Interactive Leatning Environments for Children,ce48ef88-50b7-55fa-a94d-5c24dc6c0ffb
db2,571,Universally accessible UIs: The unified user interface development,ec45401a-3959-5054-b997-2a759d488c01
db2,572,"Σεμινάριο HCI στο μάθημα ""Ηλέκτρονικός φάκελος ασθενών""",296c131d-600b-5a4e-ba15-15fffe183779
db2,573,"Design for ""all"" in the Information Society",6165091e-f510-5ea4-81d0-6edebdf3a5ef
db2,574,Universal Access to Open Distance Learning,05d83d95-350a-5f7f-94a3-4411689de79a
db2,575,A Grammar-based Approach Supporting Universal Design,e732696d-c8a8-5210-9ea4-9d3f7607cd85
db2,576,Καθολική Πρόσβαση στην Κοινωνία της Πληροφορίας,dcf65cfa-5182-5a9f-9715-a5fcbe609d01
db2,577,Draft Report on standardisation guidelines for the accessibility of Web-based applications and services by people with disabilities,2365b498-8f42-5a68-8cee-e7b9d3ae459a
db2,578,Requirements analysis for the Lexical database User Interfaces,03358543-35cd-551b-930b-e3a37dda3170
db2,579,Scenario Development,fce1dfba-2f6d-52f6-9778-d916aeb1bab7
db2,580,Learner-centred adaptation of interaction courseware,8fde6a45-2dc4-5a98-b704-6da9d417416b
db2,581,*Guy Gobut Report*,4b1f5aeb-16de-59d1-b62c-a31e4c1adf0b
db2,582,Report on Quality Assurance Process,f0d26981-56c8-5b9c-a6c5-83b63438f8d2
db2,583,Report on Data Collection Plan & Instruments,6228834d-da9c-57a2-bef2-109ed26e8dae
db2,584,Project Presentation,088e1624-ccf6-5c8b-846b-659adc4ced90
db2,585,Continuous Interaction through User Interface Adaptation: The AVANTI Scenario,04ce5f5b-b158-5556-bb18-72dbe9a65dfe
db2,586,Αναφορά στην Υλοποίηση και επίδειξη του λειτουργικού κορμού του συστήματος,0a0783c9-51a5-5b6c-808d-b7a85d356d11
db2,587,Αναφορά και επίδειξη της εγκατάστασης του Συστήματος,d7981d1a-eeae-5bff-8344-ff4cad78b745
db2,588,Αναφορά στην υλοποίηση και επίδειξη της ενοποιημένης διεπιφάνειας χρήσης και της ολοκλήρωσης της εφαρμογής,a0c39c11-613e-5bd8-905e-851546126ecd
db2,589,Αναφορά στην αξιολόγηση του ενοποιημένου συστήματος πλοήγησης στον παγκόσμιο ιστό,725e12b8-2e6b-58c1-8d2a-e73ca689e8d3
db2,590,Εφαρμογή Όργάνωσης Περιεχομένου σε CD,5d88d77e-4830-5af7-aca0-fdc025c56453
db2,591,Τεχνική αναφορά για την λειτουργία του ΔΙΑΛΕΞΙΚΟ στο Διαδίκτυο,0ccefa80-7b3f-5ce4-bd30-87931b3d2c54
db2,592,Δοκιμαστική Λειτουργία και Αξιολόγηση της Εφαρμογής Πρόσβασης στη ΛΒΔ μέσω του Παγκόσμιου Ιστού,d56d7316-6bc6-5ca7-8227-3d3d88fcc6e3
db2,594,Interacting with the Disappearing Computer: Evaluation of the Voyager Development Framework,73719dc7-d226-5b04-bf50-d00b5ae3faa9
db2,595,MENTOR: An Interactive Design Environment for automatic User Interface Adaptation,cfd8a094-2507-56a1-aa7b-12101c769a1a
db2,596,Interacting with the Disappearing Computer: Evaluation of the Voyager Development Framework,73719dc7-d226-5b04-bf50-d00b5ae3faa9
db2,597,Towards a design code of practice for universal access in health telematics,202b4039-ab46-5597-8624-cedfa3ac8bda
db2,598,Editorial: In the Tradition of Alexandrian Scholars - Special Issue of the International Journal on Digital Libraries,d663ccc4-3775-5a45-8f6c-d075834171af
