paper_id,title,abstract,description,topic,project,year,cnfj,link,soft_copy,hard_copy,full_paper,accepted,cond_accepted,submitted,und_submission,in_press,authors_ids
a1834068-c3bc-5cb3-8c9e-551cda4d57f3,Access by Blind People to Interaction Objects in MS Windows,FALSE,"In E. Jacobsson (Ed.), Proceedings of the 2nd European Conference on the Advancement of Rehabilitation Technology (ECART 2), Stockholm, Sweden, 26-28 May 1993, 3 pages. Stockholm: Swedish Institute for the Handicapped.",Accessibility,TIDE-GUIB,1993,Proceedings of international conferences (full-paper reviewed),net.ucanaccess.jdbc.UcanaccessBlob@1f12e153,True,True,True,True,False,False,False,False,"{3ae912ed-641c-5e18-ae79-dce4342d5017,8663e22b-b8eb-5721-9d92-f1c456ed3563,58ab64cb-4629-5b8d-98fe-bc4802df2130,6548dfe6-6f2d-53c1-8746-0eff646256cd}"
5d123aa5-4c98-52ab-a9a5-2df3b4c2fab0,Access by Blind Users in Web-Based applications and services,FALSE,"Workshop on ""the EURO in Everyday life of people with problems in vision"", organised by the Panhellenic Association of the Blind, Heraklion, Crete, Greece, 9 February 2002.",Web Browsers,,2002,Invited Talks,,False,False,False,False,False,False,False,False,"{58ab64cb-4629-5b8d-98fe-bc4802df2130,2db6877b-773f-59a6-ad28-eb16d4ee04e2}"
7a94e974-0d3a-58b3-8ebd-0a419e4b83df,Access by blind Users to web-based applications and services,FALSE,"Workshop on ""The education of students with problems in vision in the ordinary school"", organised by the Cretan Association of Parents and Friends of Children or Children with Low Vision, the Counsil of Special Education  of the Region of Crete, and the Centre for Diagnosis, Evaluation and Support of Disabled People of the Region of Heraklion, Crete, Greece, 15 February 2002.",Accessibility,,2002,Invited Talks,,False,False,False,False,False,False,False,False,"{58ab64cb-4629-5b8d-98fe-bc4802df2130,2db6877b-773f-59a6-ad28-eb16d4ee04e2}"
d0538d6f-f3ad-50ad-a997-2736d8e72026,Access to B-ISDN services by people with special needs: A Methodological Approach (11 pages),FALSE,"I2nd International Conference on Intelligence in Broadband  Services and Networks (IS&N '93) , Paris, France, November 1993, 11 pages.",Accessibility,RACE,1993,Proceedings of other established international conferences,net.ucanaccess.jdbc.UcanaccessBlob@5b989dc7,True,True,True,False,False,False,False,False,"{58ab64cb-4629-5b8d-98fe-bc4802df2130,6548dfe6-6f2d-53c1-8746-0eff646256cd,bce4d877-4006-5ad7-82a1-af9550fd01be,ca475e93-f502-5980-96a9-31e882116d7f,f5ef7092-9534-5b60-b6d2-8b51cb1fe9b4,595c6891-e8d7-5855-b255-f32afe25df44}"
3e7c78dc-c18b-52e8-8d25-7f30c91a3c6d,Access to B-ISDN services by people with special needs: A Methodological Approach,FALSE,"2nd International Conference on Intelligence in Broadband  Services and Networks (IS&N '93) , Paris, France, November 1993, 11 pages.",Accessibility,RACE,1993,Proceedings of international conferences (full-paper reviewed),net.ucanaccess.jdbc.UcanaccessBlob@5a101b1c,True,True,True,True,False,False,False,False,"{58ab64cb-4629-5b8d-98fe-bc4802df2130,6548dfe6-6f2d-53c1-8746-0eff646256cd,bce4d877-4006-5ad7-82a1-af9550fd01be,ca475e93-f502-5980-96a9-31e882116d7f,f5ef7092-9534-5b60-b6d2-8b51cb1fe9b4,595c6891-e8d7-5855-b255-f32afe25df44}"
ea244d49-4c4e-58d1-a1af-eadc3e6981a0,Access to Graphical User Interfaces by Blind People,FALSE,"Sponsored by the EC DGXII Concerted Action Programme on Technology and Blindness of the COMAC-BME, RNIB, UK, May  1991, 68 pages. ISBN: 0-901797-64-2.",Graphical User Interfaces,Concerted Action Programme (COMAC-BME),1991,White Papers,,False,True,False,False,False,False,False,False,"{3ae912ed-641c-5e18-ae79-dce4342d5017,58ab64cb-4629-5b8d-98fe-bc4802df2130,a875dbf2-903e-5d05-ba77-1a3abfe3603d,ca475e93-f502-5980-96a9-31e882116d7f,6548dfe6-6f2d-53c1-8746-0eff646256cd,1ae1ee28-7d5e-53af-b226-78cdc6526427}"
e2f45a7a-b7a1-52b1-9b7a-c6d3be921384,Access to Graphics Based and Multimedia Environments by Blind Users (2 pages),FALSE,"In E. Ballabio, I. Placencia-Porrero & R.P. de la Bellacasa (Eds), Proceedings of the 1st TIDE Congress on Rehabilitation Technology Strategies for the European Union, Brussels, Belgium, 6-7 April 1993, 2 pages. Amsterdam: IOS Press.",Accessibility,TIDE-GUIB,1993,Proceedings of other established international conferences,net.ucanaccess.jdbc.UcanaccessBlob@72889280,True,True,True,True,False,False,False,False,"{3ae912ed-641c-5e18-ae79-dce4342d5017,8663e22b-b8eb-5721-9d92-f1c456ed3563,58ab64cb-4629-5b8d-98fe-bc4802df2130,6548dfe6-6f2d-53c1-8746-0eff646256cd,1ae1ee28-7d5e-53af-b226-78cdc6526427,a62ceac7-5bbd-52db-a885-8a32644a62ad}"
3d0d4878-f01f-518a-a6f4-6274eee00647,Access to Graphics Based and Multimedia Environments by Blind Users,FALSE,"In E. Ballabio, I. Placencia-Porrero & R.P. de la Bellacasa (Eds), Proceedings of the 1st TIDE Congress on Rehabilitation Technology Strategies for the European Union, Brussels, Belgium, 6-7 April 1993, 2 pages. Amsterdam: IOS Press.",Accessibility,TIDE-GUIB,1993,Proceedings of international conferences (full-paper reviewed),net.ucanaccess.jdbc.UcanaccessBlob@41e1455d,True,True,True,True,False,False,False,False,"{3ae912ed-641c-5e18-ae79-dce4342d5017,8663e22b-b8eb-5721-9d92-f1c456ed3563,58ab64cb-4629-5b8d-98fe-bc4802df2130,6548dfe6-6f2d-53c1-8746-0eff646256cd,1ae1ee28-7d5e-53af-b226-78cdc6526427,a62ceac7-5bbd-52db-a885-8a32644a62ad}"
34fd3198-abea-500e-b9e1-c9458d7c9b2c,Access to GUIs by Blind People,FALSE,"ERCIM NEWS no 14, July 1993, pp 23",Accessibility,TIDE-GUIB,1993,Editorials and articles in ERCIM News,,False,True,False,True,False,False,False,False,{58ab64cb-4629-5b8d-98fe-bc4802df2130}
2a0922a7-d580-5f29-a5b7-ef1072399641,Access to ISDN services by people with Special Needs: User Interface Issues,FALSE,"In G. Astbrink (Ed), Proceedings of the 3rd COST 219 Conference, Dublin, Ireland, June 1992, 12 pages. Commission of the European Communities.",Accessibility,COST 219,1992,Invited papers in international conferences,net.ucanaccess.jdbc.UcanaccessBlob@534ca02b,True,True,False,False,False,False,False,False,"{311927c7-daff-5dca-b3dc-7c3f549ce521,58ab64cb-4629-5b8d-98fe-bc4802df2130,a875dbf2-903e-5d05-ba77-1a3abfe3603d,f5ef7092-9534-5b60-b6d2-8b51cb1fe9b4,595c6891-e8d7-5855-b255-f32afe25df44}"
b84358fd-1c1d-5e3b-b35f-0a4c2dd42486,Access to Lexical Knowledge in Interpersonal Communication Aids,FALSE,"ERCIM NEWS, no 26, July 1996, pp 16-17",Accessibility,TIDE-ACCESS,1996,Editorials and articles in ERCIM News,net.ucanaccess.jdbc.UcanaccessBlob@69eb86b4,True,True,False,True,False,False,False,False,"{58ab64cb-4629-5b8d-98fe-bc4802df2130,583922dc-cbd2-50e0-ba2d-488830df4218}"
1529583b-0e53-51f0-9984-ee1831346f88,Access to Lexical Knowledge in Modular Interpersonal Communication Aids,FALSE,"Augmentative and Alternative Communication (AAC) Journal, 15, 269-279.",Communication Aids,,1999,International Journals,net.ucanaccess.jdbc.UcanaccessBlob@d02f8d,True,True,True,True,False,False,False,False,"{58ab64cb-4629-5b8d-98fe-bc4802df2130,4e085092-9ac6-59cc-bed1-800917dc109a,583922dc-cbd2-50e0-ba2d-488830df4218}"
f5d37768-16a2-5aa6-9620-ab908c082632,Access to Pictorial Information by Blind People,FALSE,"North Sea Conference on Bio-Medical Engineering, Antwerp, Belgium, 19-22 November 1990, 10 pages",Accessibility,TIDE-GUIB,1990,Proceedings of international conferences (full-paper reviewed),,False,True,True,True,False,False,False,False,"{13feef5d-5578-5744-9b74-7579ce0dc590,3ae912ed-641c-5e18-ae79-dce4342d5017,58ab64cb-4629-5b8d-98fe-bc4802df2130}"
5e2ccddd-4548-55ed-8d91-702fcdf0e55b,Access to Pictorial Information by Blind People,FALSE,"Book chapter in ""Issues in Telecommunication and Disability"" in the framework of the COST 219 programme, Brussels, Belgium, October 1991, pp.396-416 (ISBN 92-826-3128-1).",Accessibility,COST 219,1991,Authored Chapters in books and encyclopaedias,,False,True,False,False,False,False,False,False,"{0b8c525d-f713-5733-9216-10ca93926aff,316d020d-907b-5d2d-b861-7530f249d704,8ffa94f1-3aee-5b69-9c01-0972ae6428d8,58ab64cb-4629-5b8d-98fe-bc4802df2130,86d00991-35f5-5132-b9d9-0bcd4e71845c,c57d8ea7-4b44-5241-8772-62caa3b46022,0c1d7d0d-f252-5277-a8f3-8878f9cae3e1,801246f6-5e54-585e-a0f7-4a241e488889}"
80847137-42db-5192-ab64-89f9b7e55bb5,Access to Terminals,FALSE,"COST 219 Conference on Telecommunications for People with Special needs, Lisbon, Portugal, November 1991, 6 pages. Commission of the European Communities.",Accessibility,COST 219,1991,Invited papers in international conferences,,False,True,False,True,False,False,False,False,"{316d020d-907b-5d2d-b861-7530f249d704,58ab64cb-4629-5b8d-98fe-bc4802df2130}"
2fad84d7-feab-5b89-b690-fda88f0b6a1d,Accessibility & Standardisation in the TIDE-WAI Project,FALSE,"COST 219bis Meeting, Helsinki, Finland, 21-22 June 1998",Accessibility,TIDE-WAI,1998,Invited Talks,,False,False,False,False,False,False,False,False,"{316d020d-907b-5d2d-b861-7530f249d704,58ab64cb-4629-5b8d-98fe-bc4802df2130}"
38592d2e-a6ae-576c-8cc6-9fafba4769c9,Accessibility guidelines and scope of formative HCI design input: Contrasting two perspectives,FALSE,"In A. Kobsa & C. Stephanidis (Eds) Proceedings of the 5th ERCIM Workshop on ""User Interfaces for All"" Dagstuhl, Germany, 28 November - 2 December 1999, pp. 119-130. Sankt Augustin: GMD (ISSN 1435-2702).",Accessibility,,1999,Proceedings of international workshops (full-paper reviewed),net.ucanaccess.jdbc.UcanaccessBlob@349d0836,True,True,True,False,False,False,False,False,"{f6068d1e-3e51-5540-8a43-b62a3b23fc45,58ab64cb-4629-5b8d-98fe-bc4802df2130}"
ec528573-58a5-589e-b72f-0c343d7c42a9,Accessibility Guidelines: Current Status and Future Prospects in Standardisation,TRUE,"In C. Stephanidis (Ed.), Universal Access in HCI: Towards an Information Society for All-Volume 3 of the Proceedings of the 9th International Conference on Human-Computer Interaction (HCI International 2001), New Orleans, Louisiana, USA, 5-10 August (pp. 622-626). Mahwah, New Jersey: Lawrence Erlbaum Associates (ISBN: 0-8058-3609-8).",Accessibility,,2001,Proceedings of international conferences and workshops (abstract reviewed),net.ucanaccess.jdbc.UcanaccessBlob@6443b128,True,True,False,True,False,False,False,False,"{58ab64cb-4629-5b8d-98fe-bc4802df2130,f6068d1e-3e51-5540-8a43-b62a3b23fc45,1ae1ee28-7d5e-53af-b226-78cdc6526427}"
7ae6dc35-0e39-5a19-a060-0ea6d6bd5a4c,Accessibility of B-ISDN Terminals and Services by people with Special Needs,FALSE,"ERCIM NEWS, no 13, April 1993, pp 21-22",Accessibility,RACE,1993,Editorials and articles in ERCIM News,,False,True,False,True,False,False,False,False,{58ab64cb-4629-5b8d-98fe-bc4802df2130}
6d677626-9a3a-564a-b640-9e9fe03e8cb2,Accessibility of Handy-Station by visually impaired people,FALSE,"Technical Report in the framework of the HELIOS-HANDYNET Study group on Special Interfaces for Visually impaired and severely motor disabled persons, Brussels, Belgium, December 1991, 10 pages",Accessibility,HANDYNET,1991,Other Technical Reports,net.ucanaccess.jdbc.UcanaccessBlob@591fd34d,True,True,False,False,False,False,False,False,"{311927c7-daff-5dca-b3dc-7c3f549ce521,58ab64cb-4629-5b8d-98fe-bc4802df2130}"
b744d87d-5fae-5d7f-8a9e-c0004450a0ad,Accessibility of WIMPS-based User Interfaces by Visually Impaired People,FALSE,"1st European Conference on the Advancement of Rehabilitation Technology (ECART- 1), Maastricht, The Netherlands, November 1990, 2 pages",Accessibility,TIDE-GUIB,1990,Proceedings of international conferences (full-paper reviewed),net.ucanaccess.jdbc.UcanaccessBlob@267bbe1a,True,True,True,True,False,False,False,False,"{3ae912ed-641c-5e18-ae79-dce4342d5017,58ab64cb-4629-5b8d-98fe-bc4802df2130,a875dbf2-903e-5d05-ba77-1a3abfe3603d,ca475e93-f502-5980-96a9-31e882116d7f,6548dfe6-6f2d-53c1-8746-0eff646256cd,1ae1ee28-7d5e-53af-b226-78cdc6526427}"
453e8042-c489-5d5e-b0ff-ecedff53ca36,Accessing the Information Society,FALSE,"5th European Conference for Advancement of Assistive Technology (AAATE '99), Dusseldorf, Germany, 1-4 November 1999, pp. 28-33. The Netherlands: IOS Press.",Information Society,,1999,Proceedings of international conferences (full-paper reviewed),net.ucanaccess.jdbc.UcanaccessBlob@36bc415e,True,True,True,True,False,False,False,False,"{316d020d-907b-5d2d-b861-7530f249d704,58ab64cb-4629-5b8d-98fe-bc4802df2130}"
23ebf72c-737d-54f8-b4dc-ba6bba2b0946,"Adaptable and Adaptive Information Access for All Users, Including Disabled and Elderly People",FALSE,"2nd Workshop on Adaptive Hypertext and Hypermedia Held in Conjuction with HYPERTEXT '98: 9th ACM Conference on Hypertext and Hypermedia, Pittsburgh, PA, USA, 20-24 June 1998, 2 pages. Available: (http://www.contrib.andrew.cmu.edu/~plb/AH98_workshop/)",Accessibility,ACTS-AVANTI,1998,Position papers in international conferences and workshops,net.ucanaccess.jdbc.UcanaccessBlob@732bb66d,True,True,True,True,False,False,False,False,"{16fffd1e-fcc3-503f-b357-40a4b0fcfd96,58ab64cb-4629-5b8d-98fe-bc4802df2130}"
6455f4d8-8ecd-5f03-bd17-c9baec3f6753,Adaptable and Adaptive User Interfaces for Disabled Users in AVANTI Project,FALSE,"In S. Trigila, A. Mullery, M. Campolargo, H. Vanderstraeten & M. Mampaey (Eds) Intelligence in Services and Networks: Technology for Ubiquitous Telecommunications Services - Proceedings of the 5th International Conference on Intelligence in Services and Networks (IS&N '98), Antwerp, Belgium, 25-28 May 1998 (pp. 153-166). Berlin: Springer, Lecture Notes in Computer Science, 1430. Available at: http://www.ics.forth.gr/proj/at-hci/files/avanti.zip.",User Interfaces,ACTS-AVANTI,1998,Proceedings of international conferences (full-paper reviewed),net.ucanaccess.jdbc.UcanaccessBlob@69ce2f62,True,True,True,True,False,False,False,False,"{7fe27dbb-8775-5ba0-a4bd-15dc260a2c3d,596d4cdd-5433-5b20-86eb-72f539bc3673,58ab64cb-4629-5b8d-98fe-bc4802df2130,5b799e33-d58b-5ef7-ba1a-17a2735fda9d,8f3d7ed3-44db-5786-b30c-98ac89336589,ca475e93-f502-5980-96a9-31e882116d7f,b37cff04-5fd7-5dd8-9478-f1fc24be9191,9b45f6cb-4e59-55bc-aab7-0675cbeca2f5}"
2160c6a0-ffb0-5c40-ba5c-8da6f6f9b2a4,Adaptable and Adaptive User Interfaces,FALSE,"10th ACTS Conceration Meeting, Applications and Security Cluster, User Interfaces Workshop, Brussels, Belgium, 5 May 1998",Web Browsers,ACTS-AVANTI,1998,Invited Talks,,False,False,False,False,False,False,False,False,"{596d4cdd-5433-5b20-86eb-72f539bc3673,58ab64cb-4629-5b8d-98fe-bc4802df2130}"
964eef62-63a4-5138-9586-e2ed02ffaa64,Adaptation in IMMPS as a Decisions Making Process,FALSE,"Computer Standards and Interfaces, Special Issue on Intelligent Multimedia Presentation Systems, Vol.18(6,7), December 1997, pp 509-514.",Multimedia Systems,,1997,International Journals,net.ucanaccess.jdbc.UcanaccessBlob@6ecd665,True,True,True,True,False,False,False,False,"{bce4d877-4006-5ad7-82a1-af9550fd01be,58ab64cb-4629-5b8d-98fe-bc4802df2130,9b45f6cb-4e59-55bc-aab7-0675cbeca2f5}"
fbcddcf3-1dba-5558-b196-13234d753b86,Adaptation of interactive courseware,TRUE,"In C. Stephanidis (Ed.), Universal Access in HCI: Towards an Information Society for All-Volume 3 of the Proceedings of the 9th International Conference on Human-Computer Interaction (HCI International 2001), New Orleans, Louisiana, USA, 5-10 August (pp. 760-764). Mahwah, New Jersey: Lawrence Erlbaum Associates (ISBN: 0-8058-3609-8).",Adaptive services,,2001,Proceedings of international conferences and workshops (abstract reviewed),net.ucanaccess.jdbc.UcanaccessBlob@3f36b447,True,True,False,True,False,False,False,False,"{583922dc-cbd2-50e0-ba2d-488830df4218,1ae1ee28-7d5e-53af-b226-78cdc6526427,58ab64cb-4629-5b8d-98fe-bc4802df2130}"
7779692d-f777-521d-866d-857419a17e5c,Adaptation of Services for Different Users: The User Interface,FALSE,"8th ACTS Concertation Meeting, Domain 5 Meeting, Workshop on Services, Brussels, Belgium, 9 December 1997",User Interfaces,ACTS-AVANTI,1997,Invited Talks,,False,False,False,False,False,False,False,False,"{596d4cdd-5433-5b20-86eb-72f539bc3673,58ab64cb-4629-5b8d-98fe-bc4802df2130}"
f673b779-534c-519b-8835-5cafaf20104d,Adaptations of the Text Media Type: Addressing the user's Perspective,FALSE,"18th International conference on Software Engineering (ISCE 18),  IEEE International Workshop on Multimedia Software Development (MMSD' 96), Berlin, Germany, 25-26 March 1996, pp. 160-168. New York: IEEE Computer Society Press.",Multimedia Systems,,1996,Proceedings of international conferences (full-paper reviewed),net.ucanaccess.jdbc.UcanaccessBlob@4642b71d,True,True,True,True,False,False,False,False,"{bce4d877-4006-5ad7-82a1-af9550fd01be,58ab64cb-4629-5b8d-98fe-bc4802df2130,9b45f6cb-4e59-55bc-aab7-0675cbeca2f5}"
b7d23da5-f123-51a1-9a81-b193a6f13a03,Adaptive Browsing: Supporting All Users on the Web,FALSE,"ERCIM News 41, 24-25",Web Browsers,,2000,Editorials and articles in ERCIM News,net.ucanaccess.jdbc.UcanaccessBlob@4a699efa,True,True,False,False,False,False,False,False,{58ab64cb-4629-5b8d-98fe-bc4802df2130}
ce75c195-5c4b-5ee1-88cf-5e1a6605f4b8,Adaptive techniques for Universal Access,FALSE,"User Modelling and User Adapted Interaction International Journal, 10th Anniversary Issue, 11: 159-179.",Accessibility,,2001,International Journals,net.ucanaccess.jdbc.UcanaccessBlob@2e3a5237,True,True,True,True,False,False,False,False,{58ab64cb-4629-5b8d-98fe-bc4802df2130}
33a9710f-9b31-5982-8b34-e822fbbd4d41,Adaptive techniques for unversal access,FALSE,,,,,,,False,False,False,False,False,False,False,False,{}
ab6273c9-b515-5b92-83c4-55fbe68bc3ef,Addressing Cultural Diversity Through Unified Interface Development,TRUE,"In G. Salvendy, M.J. Smith & R.J. Koubek (Eds), Design of Computing Systems: Cognitive Considerations [Proceedings of the 7th International Conference on Human-Computer Interaction (HCI International '97)], San Francisco, USA, 24-29 August 1997, pp. 165-168. Amsterdam: Elsevier, Elsevier Science.",User Interface Design,,1997,Proceedings of international conferences and workshops (abstract reviewed),net.ucanaccess.jdbc.UcanaccessBlob@a10c1b5,True,True,False,True,False,False,False,False,"{596d4cdd-5433-5b20-86eb-72f539bc3673,58ab64cb-4629-5b8d-98fe-bc4802df2130,1ae1ee28-7d5e-53af-b226-78cdc6526427}"
e0122d6a-4678-5dca-9804-853c70bee97c,Agent Classes For Managing Dialogue Control Specification Complexity: A Declarative Language Framework,TRUE,"In G. Salvendy, M.J. Smith & R.J. Koubek (Eds), Design of Computing Systems: Cognitive Considerations [proceedings of the 7th International Conference on Human-Computer Interaction (HCI International '97)], USA, 24-29 August 1997, (vol. 1, pp. 461-464). Amsterdam: Elsevier, Elsevier Science.",Agents,TIDE-ACCESS,1997,Proceedings of international conferences and workshops (abstract reviewed),net.ucanaccess.jdbc.UcanaccessBlob@30feffc,True,True,False,True,False,False,False,False,"{58ab64cb-4629-5b8d-98fe-bc4802df2130,1ae1ee28-7d5e-53af-b226-78cdc6526427}"
