BookTopicID,TopicID,BookID,TopicName
6199,19,3420,Sociology
6200,7,3421,Human Factors
6201,81,3422,Modeling
6202,257,3422,Lecture Notes in Artificial Intelligence
6203,26,3423,Computer Science
6204,329,3423,Educational
6205,226,3424,Information Society
6206,80,3426,Usability
6207,90,3427,Information Technology
6208,116,3427,Telecommunications
6209,116,3428,Telecommunications
6210,21,3429,Assistive Technology
6211,10,3430,Human-Computer Interaction
6212,395,3430,Mobile Devices and Services
6213,92,3430,Lecture Notes in Computer Science
6214,272,3431,Internet Programming
6215,396,3431,Web Servers
6216,15,3432,User Interfaces
6217,383,3433,Research
6218,255,3434,Agents
6219,216,3435,Internet
6220,89,3435,Networks
6221,68,3436,Multimedia
6222,226,3437,Information Society
6223,397,3438,Networking
6224,383,3438,Research
6225,49,3439,Statistics
6226,398,3439,Employment
6227,399,3440,eGovernment
6228,400,3441,Social Inclusion
6229,399,3442,eGovernment
6230,319,3443,Health
6231,226,3445,Information Society
6232,226,3446,Information Society
6233,226,3447,Information Society
6234,226,3448,Information Society
6235,372,3449,Semantic Web
6236,401,3449,Culture
6237,372,3450,Semantic Web
6238,401,3450,Culture
6239,47,3451,Graphics Programming
6240,23,3452,Computer Graphics
6241,307,3452,Computer Animation
6242,332,3452,Art & Electronics
6243,390,3453,service delivery
6244,14,3454,Disability
6245,402,3454,Social Exclusion
6247,22,3455,Educational Technology
6248,352,3455,Collaboration
6249,403,3455,Visualisation
6250,404,3455,Reasoning
6251,15,3456,User Interfaces
6252,21,3457,Assistive Technology
6253,78,3458,Hypertext
6254,80,3459,Usability
6255,63,3460,Virtual Reality
6256,10,3461,Human-Computer Interaction
6257,146,3462,Braille
6258,75,3463,Databases
6259,92,3463,Lecture Notes in Computer Science
6260,15,3464,User Interfaces
6261,147,3465,Visual Languages
6262,147,3466,Visual Languages
6263,15,3467,User Interfaces
6264,405,3468,Disability and computers
6265,92,3468,Lecture Notes in Computer Science
6266,406,3469,eAccessibility
6267,21,3470,Assistive Technology
6268,407,3471,eInfrastructure
6269,407,3471,eInfrastructure
6270,366,3472,Special Education
6271,23,3473,Computer Graphics
6272,307,3473,Computer Animation
6273,23,3474,Computer Graphics
6274,307,3474,Computer Animation
6275,23,3475,Computer Graphics
6276,408,3476,World Wide Web navigation
6277,409,3477,User Support Tools
6278,390,3478,service delivery
6279,21,3478,Assistive Technology
6280,7,3479,Human Factors
6281,103,3479,Ergonomics
6282,410,3480,Ambient Intelligence
6283,15,3481,User Interfaces
6284,21,3482,Assistive Technology
6285,363,3483,Universal Access
6286,10,3491,Human-Computer Interaction
6287,410,3492,Ambient Intelligence
6289,21,3495,Assistive Technology
6291,329,3498,Educational
6292,316,3498,Technology
6293,10,3499,Human-Computer Interaction
6294,321,3499,Design
6295,411,3499,user experience
6296,92,3499,Lecture Notes in Computer Science
6297,10,3500,Human-Computer Interaction
6298,92,3500,Lecture Notes in Computer Science
6299,10,3500,Human-Computer Interaction
6300,92,3500,Lecture Notes in Computer Science
6301,10,3501,Human-Computer Interaction
6302,92,3501,Lecture Notes in Computer Science
6303,412,3502,human interface
6304,413,3502,information management
6305,92,3502,Lecture Notes in Computer Science
6306,412,3503,human interface
6307,413,3503,information management
6308,92,3503,Lecture Notes in Computer Science
6309,142,3504,Cognitive Science
6310,103,3504,Ergonomics
6311,414,3504,engineering psychology
6312,92,3504,Lecture Notes in Computer Science
6313,142,3505,Cognitive Science
6314,103,3505,Ergonomics
6315,414,3505,engineering psychology
6316,92,3505,Lecture Notes in Computer Science
6317,363,3506,Universal Access
6318,10,3506,Human-Computer Interaction
6319,92,3506,Lecture Notes in Computer Science
6320,363,3507,Universal Access
6321,10,3507,Human-Computer Interaction
6322,92,3507,Lecture Notes in Computer Science
6323,63,3508,Virtual Reality
6324,415,3508,Augmented Reality
6325,92,3508,Lecture Notes in Computer Science
6326,257,3505,Lecture Notes in Artificial Intelligence
6327,257,3504,Lecture Notes in Artificial Intelligence
6328,257,3505,Lecture Notes in Artificial Intelligence
6329,63,3508,Virtual Reality
6330,415,3508,Augmented Reality
6331,92,3508,Lecture Notes in Computer Science
6332,63,3509,Virtual Reality
6333,415,3509,Augmented Reality
6334,92,3509,Lecture Notes in Computer Science
6335,401,3510,Culture
6336,321,3510,Design
6337,411,3510,user experience
6338,92,3510,Lecture Notes in Computer Science
6339,401,3511,Culture
6340,321,3511,Design
6341,92,3511,Lecture Notes in Computer Science
6342,416,3512,social computing
6343,417,3512,social media
6344,92,3512,Lecture Notes in Computer Science
6345,416,3513,social computing
6346,417,3513,social media
6347,257,3513,Lecture Notes in Artificial Intelligence
6348,418,3514,augmented cognition
6349,257,3514,Lecture Notes in Artificial Intelligence
6350,418,3515,augmented cognition
6351,257,3515,Lecture Notes in Artificial Intelligence
6352,419,3516,Human Modeling
6353,369,3516,Human Communication
6354,92,3516,Lecture Notes in Computer Science
6355,369,3517,Human Communication
6356,103,3517,Ergonomics
6357,419,3517,Human Modeling
6358,92,3517,Lecture Notes in Computer Science
6359,321,3518,Design
6360,411,3518,user experience
6361,80,3518,Usability
6362,92,3518,Lecture Notes in Computer Science
6363,321,3519,Design
6364,411,3519,user experience
6365,80,3519,Usability
6366,321,3520,Design
6367,411,3520,user experience
6368,80,3520,Usability
6369,410,3521,Ambient Intelligence
6370,92,3521,Lecture Notes in Computer Science
6371,10,3522,Human-Computer Interaction
6372,134,3522,Business
6373,92,3522,Lecture Notes in Computer Science
6374,420,3523,Learning Technologies
6375,92,3523,Lecture Notes in Computer Science
6376,420,3524,Learning Technologies
6377,92,3524,Lecture Notes in Computer Science
6378,421,3525,Aged Population
6379,92,3525,Lecture Notes in Computer Science
6380,421,3526,Aged Population
6381,92,3526,Lecture Notes in Computer Science
6382,421,3527,Aged Population
6383,92,3527,Lecture Notes in Computer Science
6384,370,3528,Cybernetics
6385,422,3528,Security
6386,257,3528,Lecture Notes in Artificial Intelligence
6387,10,3528,Human-Computer Interaction
6388,10,3529,Human-Computer Interaction
6389,423,3529,games
6390,92,3529,Lecture Notes in Computer Science
6391,10,3530,Human-Computer Interaction
6392,424,3530,mobility
6393,425,3530,transport
6394,10,3531,Human-Computer Interaction
6395,424,3531,mobility
6396,425,3531,transport
6397,92,3531,Lecture Notes in Computer Science
6398,10,3532,Human-Computer Interaction
6399,361,3532,Adaptive Systems
6400,92,3532,Lecture Notes in Computer Science
6401,10,3533,Human-Computer Interaction
6402,401,3533,Culture
6403,92,3533,Lecture Notes in Computer Science
6404,321,3534,Design
6405,384,3534,mobile communication
6406,92,3534,Lecture Notes in Computer Science
6407,42,3535,Artificial Intelligence
6408,10,3535,Human-Computer Interaction
6409,92,3535,Lecture Notes in Computer Science
6410,10,3536,Human-Computer Interaction
6412,10,3537,Human-Computer Interaction
6413,10,3538,Human-Computer Interaction
6414,10,3539,Human-Computer Interaction
6415,10,3540,Human-Computer Interaction
6416,10,3541,Human-Computer Interaction
6417,92,3541,Lecture Notes in Computer Science
6418,10,3542,Human-Computer Interaction
6419,92,3542,Lecture Notes in Computer Science
6420,10,3543,Human-Computer Interaction
6421,92,3543,Lecture Notes in Computer Science
6422,10,3544,Human-Computer Interaction
6423,92,3544,Lecture Notes in Computer Science
6424,10,3545,Human-Computer Interaction
6425,417,3545,social media
6426,92,3545,Lecture Notes in Computer Science
6427,10,3546,Human-Computer Interaction
6428,63,3546,Virtual Reality
6429,92,3546,Lecture Notes in Computer Science
6430,10,3547,Human-Computer Interaction
6431,92,3547,Lecture Notes in Computer Science
6432,419,3547,Human Modeling
6433,103,3547,Ergonomics
6434,10,3548,Human-Computer Interaction
6435,92,3548,Lecture Notes in Computer Science
6436,10,3549,Human-Computer Interaction
6437,92,3549,Lecture Notes in Computer Science
6438,10,3550,Human-Computer Interaction
6439,92,3550,Lecture Notes in Computer Science
6440,412,3551,human interface
6441,413,3551,information management
6442,92,3551,Lecture Notes in Computer Science
6443,412,3551,human interface
6444,413,3551,information management
6445,92,3551,Lecture Notes in Computer Science
6446,412,3552,human interface
6447,413,3552,information management
6448,92,3552,Lecture Notes in Computer Science
6449,414,3553,engineering psychology
6450,103,3553,Ergonomics
6451,257,3553,Lecture Notes in Artificial Intelligence
6452,363,3554,Universal Access
6453,10,3554,Human-Computer Interaction
6454,92,3554,Lecture Notes in Computer Science
6455,363,3554,Universal Access
6456,10,3554,Human-Computer Interaction
6457,92,3554,Lecture Notes in Computer Science
6458,363,3555,Universal Access
6459,10,3555,Human-Computer Interaction
6460,92,3555,Lecture Notes in Computer Science
6461,63,3556,Virtual Reality
6462,415,3556,Augmented Reality
6463,92,3556,Lecture Notes in Computer Science
6464,10,3557,Human-Computer Interaction
6465,10,3558,Human-Computer Interaction
6466,411,3559,user experience
6467,321,3559,Design
6468,92,3559,Lecture Notes in Computer Science
6469,426,3560,multimodality
6470,42,3560,Artificial Intelligence
6471,92,3560,Lecture Notes in Computer Science
6472,92,3561,Lecture Notes in Computer Science
6473,319,3562,Health
6474,425,3562,transport
6476,361,3563,Adaptive Systems
6477,92,3563,Lecture Notes in Computer Science
6478,361,3564,Adaptive Systems
6479,92,3564,Lecture Notes in Computer Science
6480,401,3565,Culture
6481,357,3565,Computing Systems
6482,92,3565,Lecture Notes in Computer Science
6483,401,3566,Culture
6484,357,3566,Computing Systems
6485,92,3566,Lecture Notes in Computer Science
6486,321,3567,Design
6487,384,3567,mobile communication
6488,92,3567,Lecture Notes in Computer Science
6489,42,3568,Artificial Intelligence
6490,10,3568,Human-Computer Interaction
6491,257,3568,Lecture Notes in Artificial Intelligence
6492,10,3569,Human-Computer Interaction
6493,10,3570,Human-Computer Interaction
6494,10,3571,Human-Computer Interaction
6495,410,3572,Ambient Intelligence
6496,427,3572,pervasive interactions
6497,92,3572,Lecture Notes in Computer Science
6498,10,3573,Human-Computer Interaction
6499,134,3573,Business
6500,428,3573,government
6501,92,3573,Lecture Notes in Computer Science
6502,420,3574,Learning Technologies
6503,352,3574,Collaboration
6504,92,3574,Lecture Notes in Computer Science
6505,420,3575,Learning Technologies
6506,352,3575,Collaboration
6507,92,3575,Lecture Notes in Computer Science
6508,429,3576,human aspects
6509,421,3576,Aged Population
6510,92,3576,Lecture Notes in Computer Science
6511,429,3577,human aspects
6512,421,3577,Aged Population
6513,92,3577,Lecture Notes in Computer Science
6514,430,3578,cybersecurity
6515,92,3578,Lecture Notes in Computer Science
6516,10,3578,Human-Computer Interaction
6517,10,3579,Human-Computer Interaction
6518,423,3579,games
6519,92,3579,Lecture Notes in Computer Science
6520,10,3580,Human-Computer Interaction
6521,423,3580,games
6522,63,3580,Virtual Reality
6523,92,3580,Lecture Notes in Computer Science
6524,425,3581,transport
6525,10,3581,Human-Computer Interaction
6526,92,3581,Lecture Notes in Computer Science
6527,431,3582,cross-cultural design
6528,431,3583,cross-cultural design
6529,92,3583,Lecture Notes in Computer Science
6530,431,3583,cross-cultural design
6531,92,3583,Lecture Notes in Computer Science
6532,431,3584,cross-cultural design
6533,92,3584,Lecture Notes in Computer Science
6534,416,3585,social computing
6535,417,3585,social media
6536,92,3585,Lecture Notes in Computer Science
6537,416,3586,social computing
6538,417,3586,social media
6539,92,3586,Lecture Notes in Computer Science
6540,418,3587,augmented cognition
6541,257,3587,Lecture Notes in Artificial Intelligence
6542,419,3588,Human Modeling
6543,92,3588,Lecture Notes in Computer Science
6544,419,3589,Human Modeling
6545,92,3589,Lecture Notes in Computer Science
6546,321,3590,Design
6547,411,3590,user experience
6548,80,3590,Usability
6549,92,3590,Lecture Notes in Computer Science
6550,321,3591,Design
6551,411,3591,user experience
6552,80,3591,Usability
6553,92,3591,Lecture Notes in Computer Science
6554,321,3592,Design
6555,411,3592,user experience
6556,80,3592,Usability
6557,92,3592,Lecture Notes in Computer Science
6558,10,3593,Human-Computer Interaction
6559,92,3593,Lecture Notes in Computer Science
6560,10,3594,Human-Computer Interaction
6561,92,3594,Lecture Notes in Computer Science
6562,10,3595,Human-Computer Interaction
6563,92,3595,Lecture Notes in Computer Science
6564,10,3596,Human-Computer Interaction
6565,92,3596,Lecture Notes in Computer Science
6566,412,3597,human interface
6567,413,3597,information management
6568,92,3597,Lecture Notes in Computer Science
6569,412,3597,human interface
6570,413,3597,information management
6571,92,3597,Lecture Notes in Computer Science
6572,412,3598,human interface
6573,413,3598,information management
6574,92,3598,Lecture Notes in Computer Science
6575,414,3599,engineering psychology
6576,432,3599,Cognitive ergonomics
6577,257,3599,Lecture Notes in Artificial Intelligence
6578,414,3600,engineering psychology
6579,432,3600,Cognitive ergonomics
6580,257,3600,Lecture Notes in Artificial Intelligence
6581,418,3601,augmented cognition
6582,257,3601,Lecture Notes in Artificial Intelligence
6583,363,3602,Universal Access
6584,10,3602,Human-Computer Interaction
6585,92,3602,Lecture Notes in Computer Science
6586,363,3603,Universal Access
6587,10,3603,Human-Computer Interaction
6588,92,3603,Lecture Notes in Computer Science
6589,431,3604,cross-cultural design
6590,92,3604,Lecture Notes in Computer Science
6591,431,3605,cross-cultural design
6592,92,3605,Lecture Notes in Computer Science
6593,431,3606,cross-cultural design
6594,92,3606,Lecture Notes in Computer Science
6595,416,3607,social computing
6596,417,3607,social media
6597,92,3607,Lecture Notes in Computer Science
6598,416,3608,social computing
6599,417,3608,social media
6600,92,3608,Lecture Notes in Computer Science
6601,63,3609,Virtual Reality
6602,415,3609,Augmented Reality
6603,92,3609,Lecture Notes in Computer Science
6604,433,3610,Digital Human Modeling
6605,92,3610,Lecture Notes in Computer Science
6606,433,3611,Digital Human Modeling
6607,92,3611,Lecture Notes in Computer Science
6608,321,3612,Design
6609,411,3612,user experience
6610,80,3612,Usability
6611,92,3612,Lecture Notes in Computer Science
6612,321,3613,Design
6613,411,3613,user experience
6614,80,3613,Usability
6615,92,3613,Lecture Notes in Computer Science
6616,321,3614,Design
6617,411,3614,user experience
6618,80,3614,Usability
6619,92,3614,Lecture Notes in Computer Science
6620,321,3615,Design
6621,411,3615,user experience
6622,80,3615,Usability
6623,92,3615,Lecture Notes in Computer Science
6624,321,3616,Design
6625,411,3616,user experience
6626,80,3616,Usability
6627,92,3616,Lecture Notes in Computer Science
6628,401,3617,Culture
6629,357,3617,Computing Systems
6630,92,3617,Lecture Notes in Computer Science
6631,434,3618,distributed interactions
6632,410,3618,Ambient Intelligence
6633,92,3618,Lecture Notes in Computer Science
6634,434,3619,distributed interactions
6635,92,3619,Lecture Notes in Computer Science
6636,10,3620,Human-Computer Interaction
6637,134,3620,Business
6638,428,3620,government
6639,92,3620,Lecture Notes in Computer Science
6640,10,3621,Human-Computer Interaction
6641,134,3621,Business
6642,428,3621,government
6643,92,3621,Lecture Notes in Computer Science
6644,420,3622,Learning Technologies
6645,352,3622,Collaboration
6646,92,3622,Lecture Notes in Computer Science
6647,420,3623,Learning Technologies
6648,352,3623,Collaboration
6649,92,3623,Lecture Notes in Computer Science
6650,429,3624,human aspects
6651,421,3624,Aged Population
6652,92,3624,Lecture Notes in Computer Science
6653,429,3625,human aspects
6654,421,3625,Aged Population
6655,92,3625,Lecture Notes in Computer Science
6656,361,3626,Adaptive Systems
6657,92,3626,Lecture Notes in Computer Science
6658,10,3627,Human-Computer Interaction
6659,430,3627,cybersecurity
6660,435,3627,privacy
6661,92,3627,Lecture Notes in Computer Science
6662,10,3628,Human-Computer Interaction
6663,423,3628,games
6664,92,3628,Lecture Notes in Computer Science
6665,10,3629,Human-Computer Interaction
6666,423,3629,games
6667,92,3629,Lecture Notes in Computer Science
6668,10,3630,Human-Computer Interaction
6669,425,3630,transport
6670,424,3630,mobility
6671,92,3630,Lecture Notes in Computer Science
6672,10,3631,Human-Computer Interaction
6673,425,3631,transport
6674,424,3631,mobility
6675,92,3631,Lecture Notes in Computer Science
6676,42,3632,Artificial Intelligence
6677,10,3632,Human-Computer Interaction
6678,257,3632,Lecture Notes in Artificial Intelligence
6679,42,3633,Artificial Intelligence
6680,10,3633,Human-Computer Interaction
6681,257,3633,Lecture Notes in Artificial Intelligence
6682,384,3634,mobile communication
6683,92,3634,Lecture Notes in Computer Science
6684,10,3635,Human-Computer Interaction
6685,92,3635,Lecture Notes in Computer Science
6686,10,3636,Human-Computer Interaction
6687,92,3636,Lecture Notes in Computer Science
6688,10,3637,Human-Computer Interaction
6689,92,3637,Lecture Notes in Computer Science
6690,10,3638,Human-Computer Interaction
6691,92,3638,Lecture Notes in Computer Science
6692,10,3639,Human-Computer Interaction
6693,92,3639,Lecture Notes in Computer Science
6694,10,3640,Human-Computer Interaction
6695,92,3640,Lecture Notes in Computer Science
6696,10,3641,Human-Computer Interaction
6697,92,3641,Lecture Notes in Computer Science
6698,10,3642,Human-Computer Interaction
6699,10,3643,Human-Computer Interaction
6700,10,3644,Human-Computer Interaction
6701,10,3645,Human-Computer Interaction
6702,10,3646,Human-Computer Interaction
6703,10,3647,Human-Computer Interaction
6704,10,3648,Human-Computer Interaction
