Abstract,Accepted,CnfJ,CondAccepted,Description,FullPaper,HardCopy,InPress,Link,PaperID,Project,SoftCopy,Submitted,Title,Topic,UndSubmission,Year
false,false,demonstration of r&d project results at major international or national exhibitions,false,"demonstration to representatives of ibm corporation, microsoft corporation, and sun microsystems inc., ics-forth, heraklion, crete, greece, 14 june 1998.",false,false,false,,469,,false,false,"demonstration of the avanti browser, the i-get uims tool, the use-it tool, and the unified user interface development environment",,false,1998
false,false,demonstration of r&d project results at major international or national exhibitions,false,"international exhibition: infoworld '98, information technology, telecommunications & office automation, organised by the ministry of transportation , stadio irinis & filias, athens, 22-26 may 1998.",false,false,false,,470,acts-avanti,false,false,demonstration of the avanti browser,,false,1998
false,false,demonstration of r&d project results at major international or national exhibitions,false,"5th international conference on intelligence in services and networks (is & n 98), ""tchnology for ubiquitous telecommunications services"", antwerp, belgium, 5 may 1998.",false,false,false,,471,acts-avanti,false,false,demonstration of the avanti information system running the avanti browser,,false,1998
false,false,demonstration of r&d project results at major international or national exhibitions,false,"10th acts concertation meeting, applications and security cluster, user interfaces workshop, brussels, belgium, 5 may 1998.",false,false,false,,472,acts-avanti,false,false,demonstration of the avanti browser,,false,1998
false,false,demonstration of r&d project results at major international or national exhibitions,false,"ics-forth, heraklion, crete, greece, visit of mr jaques santer, president of the european commission, 10 april 1998.",false,false,false,,473,acts-avanti,false,false,demonstration of the avanti browser,,false,1998
false,false,demonstration of r&d project results at major international or national exhibitions,false,"european telematics: advancing the information society conference, barcelona, spain, 4-7 february 1998.",false,false,false,,474,acts-avanti,false,false,demonstration of the avanti browser,,false,1998
false,false,demonstration of r&d project results at major international or national exhibitions,false,"hci international '97, san francisco, usa, 24-29 august 1997.",false,false,false,,475,,false,false,"demonstration of the avanti browser, the i-get uims tool, the use-it tool, and the unified user interface development environment",,false,1997
false,false,demonstration of r&d project results at major international or national exhibitions,false,"infosystem '97, thessaloniki, greece, 1-5 october 1997",false,false,false,,476,acts-avanti,false,false,demonstration of the avanti browser,,false,1997
false,false,demonstration of r&d project results at major international or national exhibitions,false,"8th acts concertation meeting, domain 5 meeting, workshop on services, brussels, belgium, 9 december 1997.",false,false,false,,477,,false,false,demonstration of adaptation of services for different users,,false,1997
false,false,papers in panel sessions in international conferences,false,"panel session ""federated scientific data repositories for the environment towards global scaleable management of environmental information: how useful will they be? what is their potential impact? shall we save the environment?"", crete, 21-23 september.",false,false,false,,478,,false,false,diversity in large information spaces: user interface software in technology issues,information technology,false,1998
false,false,books - proceedings,false,"4th ercim workshop on ""user interfaces for all"", stockholm. sweden, 19-21 october 1998, 183 pages. available electronically at http://ui4all.ics.forth.gr/ui4all-98/proceedings.html",false,true,false,,479,,false,false,"proceedings of the 4th ercim workshop on ""user interfaces for all""",user interfaces,false,1998
false,false,editorials in books - proceedings,false,"4th ercim workshop on ""user interfaces for all"", stockholm, sweden, 19-21 october 1998. available at http://ui4all.ics.forth.gr/ui4all-98/proceedings.html.",false,true,false,,480,,false,false,"4th ercim workshop on ""user interfaces for all""",user interfaces,false,1998
false,false,invited talks,false,"8th ercim - delos workshop on user interfaces for digital libraries, stockholm, sweden, 21-23 october 1998",false,false,false,,481,,false,false,interaction design in digital libraries: some critical issues,digital libraries,false,1998
false,false,invited talks,false,"ημερίδα με θέμα:¨απασχοληση και νεες τεχνολογιες των πληροφοριων και της επικοινωνιας"", εθνικό ινστιτούτο εργασίας, αθήνα, 16 νοεμβρίου 1998.",false,true,false,net.ucanaccess.jdbc.ucanaccessblob@1517f633,483,horizon,true,false,πρόγραμμα horizon - έργο εστια: καινοτομίες τεχνολογιών πληροφορικής στην επαγγελματική εκπαίδευση και απασχόληση αμεα,vocational training,false,1998
false,true,international journals,false,"international journal of human computer interaction, vol. 11(1), pp.1-28. available at: http://www.ics.forth.gr/proj/at-hci/files/white_paper_1999.pdf.",true,true,false,net.ucanaccess.jdbc.ucanaccessblob@4fe01803,484,,true,false,toward an information society for all: hci challenges and r&d recommendations,information society,false,1999
false,false,authored chapters in books and encyclopaedias,false,"in w. karwowski (ed.), international encyclopaedia of ergonomics and human factors, vol. 1, pp. 705-710. philadelphia: taylor & francis",false,true,false,net.ucanaccess.jdbc.ucanaccessblob@13d186db,485,,true,false,knowledge management in hci design,human-computer interaction,false,2001
false,false,authored chapters in books and encyclopaedias,false,"in c. nicolle and j. abascal (eds), inclusive desin guidelines for hci, pp.81-96, london: taylor & francis.",false,true,false,net.ucanaccess.jdbc.ucanaccessblob@6f6962ba,486,,true,false,managing accessibility guidelines during user interface design,user interface design,false,2001
false,true,international journals,false,"tecnhnology and disability journal, vol. 10(1), 1999, pp. 21-44. available at: http://www.ics.forth.gr/proj/at-hci/files/tdj_paper.pdf.",true,true,false,net.ucanaccess.jdbc.ucanaccessblob@4565a70a,487,,true,false,connecting to the information society: a european perspective,information society,false,1999
false,false,seminars,false,"workshop in the framework of ifigenia project; venue: ics-forth, 30 nοεμβρίου 1998.",false,false,false,,489,,false,false,distance learning,,false,1998
false,false,position papers in ercim workshops,false,"8th ercim - delos workshop on ""user interfaces for digital libraries"", stockholm, sweden, 21-23 october 1998, 5 pages.",false,true,false,net.ucanaccess.jdbc.ucanaccessblob@a0a9fa5,490,,true,false,multiple metaphor environments: issues for effective interaction design,user interface design,false,1998
false,false,invited talks,false,"workshop on software accessibility, 3rd tide congress, helsinki, finland, 23-25 june 1998",false,false,false,,491,,false,false,direct accessibility for people with disabilities,accessibility,false,1998
false,false,invited talks,false,"workshop on ""towards an information society in europe: challenges for greece"", organised by the ministry of transport and telecommunications, ηράκλειο, κρήτη, 15 μαρτίου 1999",false,false,false,,493,,false,false,information society and the citizen,information society,false,1999
false,false,seminars,false,"workshop in the framework of the programme ""equal opportunities for all"" of the secondary education authority of rethymnon prefecture, ics-forth, 14 νοεμβρίου 1998.",false,false,false,,494,horizon,false,false,vocational training of disabled people in computer-based working environments,,false,1998
