Copies,EndMonth,ISSN,NewsletterID,Number,Photocopies,Publisher,Shelf,StartMonth,Subscriber,Theme,Title,Volume,Year
1,,,225,91,0,ieee,g121,8,cs,electronic communication for ieee region an initial investigation/the 5th jerusalem conference on information technology the technologies of the 90's,ieee region 8 news,0,1990
1,,,226,93,0,ieee,g121,2,cs,region 8 conferences,ieee region 8 news,0,1991
1,,,227,94,0,ieee,g121,5,cs,conferences/student activities,ieee region 8 news,0,1991
1,,,228,96,0,ieee,g121,11,cs,"electrical & electronics engineer's calendar: conferences/international workshop on personal, indoor and mobile radio communications/european report",ieee region 8 news,0,1991
1,,,229,98,0,ieee,g121,5,cs,"region 8 & ""the institute""/special lecturing initiative for region 8 sections",ieee region 8 news,0,1992
2,,,230,100,0,ieee,g121,11,cs,,ieee region 8 news,0,1992
1,,,231,101,0,ieee,g121,2,cs,region 8 news provides a comprehensive advertising and insert service.,ieee region 8 news,0,1993
1,,,232,102,0,ieee,g121,5,cs,broadband communication networks and related modelling techniques,ieee region 8 news,0,1993
1,,,233,103,0,ieee,g121,8,cs,"sections congress 1993 san juan, puerto rico",ieee region 8 news,0,1993
2,,,234,105,0,ieee,g121,2,cs,changes in the region 8 committee,ieee region 8 news,0,1994
1,,,235,106,0,ieee,g121,5,cs,conferences,ieee region 8 news,0,1994
1,,,236,107,0,ieee,g121,8,cs,"membership development workshop, conferences",ieee region 8 news,0,1994
1,,,237,108,0,ieee,g121,11,cs,"ocean '94: osates, news from the sections",ieee region 8 news,0,1994
1,,,238,110,0,ieee,g121,5,cs,news from the sections / 1995-region 8 fellows / conferences,ieee region 8 news,0,1995
1,,,239,111,0,ieee,g121,8,cs,your scientific paper/ communication networks/ an ieee inter. conf. on personal wireless communications,ieee region 8 news,0,1995
1,,,240,112,0,ieee,g121,11,cs,silicon technology and submicron processing/ industrial sensor systems,ieee region 8 news,,1995
1,,,241,113,0,ieee,g121,2,cs,from the regional director a happy new year/ planning of the 1996 activities and events of international interest,ieee region 8 news,,1996
1,,,242,114,0,ieee,g121,5,cs,from the regional director/ electronic communication,ieee region 8 news,,1996
1,,,243,115,0,ieee,g121,8,cs,from the regional director/ implementation committee for structural reorganisation,ieee region 8 news,,1996
1,,,244,1,0,ieee,cs-lib,3,cs,"systems, man & cybernetics society",ieee smc newsletter,,1993
1,,,245,2,0,ieee,cs-lib,6,cs,organising smc 93 / new smc technical committees structure / centres of excellence / smc sponsored conference,ieee smc newsletter,,1993
1,,10712437,246,3,0,ieee,cs-lib,9,cs,new smc technical committee structure/smc'93 conference,ieee smc newsletter,,1993
1,,10712437,247,4,0,ieee,cs-lib,12,cs,"report on smc'93, 1993 ieee smc awards/presetations, smc 94",ieee smc newsletter,,1993
1,,10712437,248,1,0,ieee,cs-lib,3,cs,rationality in the multicultural context/smc'94,ieee smc newsletter,,1994
1,,10712437,249,2,0,ieee,cs-lib,6,cs,"minutes of the smc executive committee meeting, information about smc'94",ieee smc newsletter,,1994
1,,10712437,250,3,0,ieee,cs-lib,9,cs,special issue of smc transactions on human interaction with complex systems,ieee smc newsletter,,1994
1,,10712437,251,4,0,ieee,cs-lib,12,cs,what is systems engineering? a consensus of opinions,ieee smc newsletter,,1994
1,,10712437,252,1,0,ieee,g122,3,cs,"smc '95, issues in systems engineering education",ieee smc newsletter,,1995
1,,10712437,253,2,0,ieee,g122,6,cs,smc '95 conference technical program/ student poster and exhibit competition at ieee smc 95,ieee smc newsletter,,1995
1,,10712437,254,3,0,ieee,g122,9,cs,splitting of transactions/ smc'95 technical programme/ smc'95 conference registration form,ieee smc newsletter,,1995
1,,10712437,255,4,0,ieee,g122,12,cs,"encyclopedia of life support systems water, energy, environment, food, & agriculture/ smc'96",ieee smc newsletter,,1995
1,,10712437,256,1,0,ieee,g122,3,cs,minutes of adcom meeting/ student and education activities/ smc '96/ conference calendar/ calls for papers,ieee smc newsletter,,1996
1,,10712437,257,2,0,ieee,g122,6,cs,adcom nominations/ smc '96/ eolss/bahamas meeting report/ calls for papers/ conference calendar,ieee smc newsletter,,1996
1,,10712437,258,3,0,ieee,g122,9,cs,adcom nominations invited/ smc '96 - outline of technical programme/ message from past president jim tien/  smc '96 registration form/ calls for papers,ieee smc newsletter,,1996
1,8,02565056,259,67,0,commission of the european communities,race-lib,7,δείγμα,"french info policy, intelligent networks, world cd-rom starts, machine translation boom..",information market,,1991
1,,,260,,0,isaac,cs-lib,,cs,information directory,isaac information directory 1991-1992,,1992
1,,,261,1,0,int. federation for medical & biological engineering,δείγμα,1,cs,ec precompetitive and collaborative research/meetings/organisation news,mbec news,,1992
1,,,262,3,0,human factors and ergonomics society,g122,14,δείγμα,what is the role and direction of human factors and medicine research?,msrtg news,8,1996
1,13,,263,0,0,european institute for design & disability,g122,14,δείγμα,contributing to the participation of people with disabilities through the application of design.,newsletter 1,0,1994
1,,,264,2,0,danish centre for technical aids for rehabilitation and education,g122,6,cs,choosing the right telephone/a different edge to switches/projects in scandinavia,newsletter danish centre,,1992
1,,,265,3/4,0,danish centre for technical aids for rehabilitation and education,g122,12,cs,from play to communication.../access systems/read and write signs,newsletter danish centre,,1992
1,,,266,1/2,0,danish centre for technical aids for rehabilitation and education,g122,4,cs,deksy: tool for the recycling of aids?/ digi-scan pegetavle/software 1992-a handbook,newsletter danish centre,,1993
1,,09081755,267,1/2,0,danish centre for technical aids for rehabilitation and education,g122,6,cs,the first centre for equal opportunities in the world,newsletter danish centre,,1994
1,,09081755,268,1,0,danish centre for technical aids for rehabilitation and education,g122,5,cs,service delivery system/ testing and quality assurance/ education/ miscellaneous/ profile of danish centre,newsletter danish centre,,1995
1,,09081755,269,2,0,danish centre for technical aids for rehabilitation and education,g122,12,cs,important issues for provision of assistive devices,newsletter danish centre,,1995
1,,09081755,270,1,0,danish centre for technical aids for rehabilitation and education,g122,6,cs,activities at the danish centre/ short news from denmark/ profile of the danish centre,newsletter danish centre,,1996
1,,09081755,271,2,0,danish centre for technical aids for rehabilitation and education,g122,11,cs,activities at the danish centre/ news from denmark/ profile of the danish centre,newsletter danish centre,,1996
1,,,272,2/3,0,esa-irs,cs-lib,9,cs,pricing for information/database news/news from esa-irs/seminars,news & views,14,1989
1,,13501194,273,,0,iop publishing,cs-lib,9,cs,progress in object standards/distributed oo systems: who needs 'em?/business needs and the role of oo/notes on design,object manager,,1993
0,,,274,,1,toni fine,g121 box:,11,δείγμα,special interest group in microcomputers/ call for papers: third annual conference on occupational therapy,ot micronews,,1986
1,,,275,,0,toni fine,g121 box:,8,δείγμα,topics from the meeting of the national committee/ computers in psychiatry,ot micronews,,1987
1,,,276,,0,toni fine,g121 box:,1,δείγμα,regional group news/ glasgow forum on disability project,ot micronews,,1988
1,,,277,,0,toni fine,g121 box:,4,δείγμα,courses/ conferences/ article: the use of the computer in the care of the elderly,ot micronews,,1988
1,,,278,,0,computer graphics systems development corp.,g122,,δείγμα,this issue contains articles from regular issue of real time graphics.,real time graphics,,
1,,,279,4,0,the rehabilitation robotics research program,cs-lib,14,δείγμα,robotics projects,rehabilitation robotics newsletter,5,1993
1,6,08822476,280,3,0,resna,g124,5,cs,seating and mobility research/ sig reports/ mapping with universal access information,resna news,7,1995
1,8,08822476,281,4,0,resna,g124,7,cs,surface measurement research,resna news,7,1995
1,10,08822476,282,5,0,resna,g124,9,cs,"assistive technology warranty & ""lemon"" protection/ sig reports/ resna reorganization/ accessible exercise equipment",resna news,7,1995
1,12,08822476,283,6,0,resna,g124,11,cs,accessible telecommunications: focus of a new rerc/ joy-stick tv remote control/ australian conference on rehabilitation engineering,resna news,7,1995
1,2,08822476,284,1,0,resna,g124,1,cs,policies proposed by the professional standards board/ membership committee report/ an accessible play and care center/ international news,resna news,8,1996
1,4,08822476,285,2,0,resna,g124,3,cs,board approves amendments to bylaws/resna assistive technology credentialling program/ sig & psg reports,resna news,8,1996
1,6,08822476,286,3,0,resna,g124,5,cs,service delivery intensity: a key variable in at outcome measurement,resna news,8,1996
1,8,08822476,287,4,0,resna,g124,7,cs,solving today's problems with tomorrow's technology: the consumer assistive technology transfer network,resna news,8,1996
1,10,08822476,288,5,0,resna,g124,9,cs,credentialing in assistive technology: myths and realities,resna news,8,1996
1,,,289,1,0,contact a family family groups with handicapped children,g121 box:,1,δείγμα,group to group/ information exchange,share an idea,0,1984
1,,01635719,290,2,0,acm,g121,4,cs,special interest group on artificial intelligence,sigart bulletin,5,1994
